Time [s],v Bus 1,v Bus 2,v Bus 3,v Bus 4,v Bus 5,v Bus 6,v Bus 7,v Bus 8,v Bus 9,v Bus 10,v Bus 11,v Bus 12,v Bus 13,v Bus 14
9.966766666666641683e+00,1.030874869662429250e+00,1.028228891250029253e+00,1.008294863189278301e+00,1.005954458324998857e+00,1.009839621031708212e+00,1.027571288444897757e+00,1.019430529296834642e+00,1.028957252412612933e+00,1.018788885901463104e+00,1.012710443059106513e+00,1.016523010751839928e+00,1.014947194451511381e+00,1.012013599997410473e+00,1.013607379613437720e+00
1.000009999999997490e+01,1.030871875833642592e+00,1.028228084514765994e+00,1.008294946027697980e+00,1.005953996992197563e+00,1.009839139953067066e+00,1.027571324224411109e+00,1.019429899717648080e+00,1.028956182594073177e+00,1.018788450926574107e+00,1.012710096233808699e+00,1.016522855112422574e+00,1.014947193983040119e+00,1.012013572890250845e+00,1.013607123223712936e+00
1.003343333333330811e+01,1.030868929985372384e+00,1.028227314385612878e+00,1.008295050555831684e+00,1.005953578088783607e+00,1.009838707783731415e+00,1.027571391627272845e+00,1.019429301516818320e+00,1.028955146660812670e+00,1.018788036171159872e+00,1.012709769822387251e+00,1.016522723479984736e+00,1.014947225037376777e+00,1.012013573441207237e+00,1.013606890007198613e+00
1.006676666666664133e+01,1.030866014684756804e+00,1.028226557690432141e+00,1.008295158368055500e+00,1.005953162748370655e+00,1.009838277368209969e+00,1.027571450030686284e+00,1.019428708785076854e+00,1.028954119896503316e+00,1.018787626628940401e+00,1.012709446547338521e+00,1.016522589532818044e+00,1.014947247950120257e+00,1.012013567614268972e+00,1.013606657038450987e+00
1.010009999999997454e+01,1.030863149472295737e+00,1.028225839128687147e+00,1.008295289261694760e+00,1.005952791571886218e+00,1.009837897715172073e+00,1.027571543051519765e+00,1.019428149018237084e+00,1.028953127965710923e+00,1.018787239229521857e+00,1.012709145781654829e+00,1.016522482119732063e+00,1.014947305267577260e+00,1.012013592248145022e+00,1.013606449543998922e+00
1.013343333333330776e+01,1.030860314289574697e+00,1.028225133020741033e+00,1.008295422899029070e+00,1.005952422972530069e+00,1.009837518642746623e+00,1.027571627344158411e+00,1.019427594261663295e+00,1.028952144498850307e+00,1.018786857180914662e+00,1.012708848376486781e+00,1.016522372709135924e+00,1.014947354658356060e+00,1.012013610828760068e+00,1.013606242524189627e+00
1.016676666666664097e+01,1.030857526967654536e+00,1.028224462437968612e+00,1.008295577770874862e+00,1.005952095813189562e+00,1.009837187258841418e+00,1.027571744664880438e+00,1.019427070634991273e+00,1.028951194066500818e+00,1.018786496116887541e+00,1.012708572350275782e+00,1.016522288585811173e+00,1.014947436849716444e+00,1.012013658474639755e+00,1.013606059731529729e+00
1.020009999999997419e+01,1.030854765975134590e+00,1.028223800214696171e+00,1.008295732320909632e+00,1.005951766666659752e+00,1.009836851302195360e+00,1.027571849584075991e+00,1.019426548767533580e+00,1.028950249125595295e+00,1.018786138011796405e+00,1.012708297231600163e+00,1.016522199583432373e+00,1.014947507478116906e+00,1.012013696794576090e+00,1.013605874662443451e+00
1.023343333333330740e+01,1.030852048341851068e+00,1.028223168680800104e+00,1.008295904414839184e+00,1.005951473532027407e+00,1.009836556932895757e+00,1.027571982778598514e+00,1.019426054067753995e+00,1.028949333699267221e+00,1.018785797790839665e+00,1.012708040284264754e+00,1.016522132090684094e+00,1.014947606221284104e+00,1.012013759910303179e+00,1.013605710238461022e+00
1.026676666666664062e+01,1.030849351846561346e+00,1.028222539981740846e+00,1.008296071915960601e+00,1.005951172012051309e+00,1.009836250768707533e+00,1.027572097575728094e+00,1.019425556411370337e+00,1.028948419620383303e+00,1.018785456777737464e+00,1.012707780319065831e+00,1.016522055003807878e+00,1.014947687508812146e+00,1.012013808324406128e+00,1.013605539113091591e+00
1.030009999999997383e+01,1.030846693392322155e+00,1.028221936396029879e+00,1.008296252623972711e+00,1.005950900009913829e+00,1.009835978873655060e+00,1.027572234360794701e+00,1.019425081097935282e+00,1.028947530880593542e+00,1.018785129715710891e+00,1.012707534395583364e+00,1.016521994460316325e+00,1.014947790740940103e+00,1.012013875881222269e+00,1.013605383983924302e+00
1.033343333333330705e+01,1.030844048737235008e+00,1.028221327696062115e+00,1.008296422320823060e+00,1.005950610525707223e+00,1.009835685027092200e+00,1.027572344053551356e+00,1.019424596422605855e+00,1.028946638570207961e+00,1.018784796289693872e+00,1.012707279588382914e+00,1.016521917324009427e+00,1.014947867993637232e+00,1.012013920849178739e+00,1.013605215600679177e+00
1.036676666666664026e+01,1.030841326525824497e+00,1.028220656993132254e+00,1.008296547587452574e+00,1.005950266424368911e+00,1.009835331589780116e+00,1.027572407872699323e+00,1.019424076954393188e+00,1.028945728571929896e+00,1.018784430264288776e+00,1.012706991039326709e+00,1.016521801657416679e+00,1.014947900231288447e+00,1.012013923532903981e+00,1.013605010596069222e+00
1.040009999999997348e+01,1.030838672054076310e+00,1.028220010925383399e+00,1.008296675895909988e+00,1.005949923905362864e+00,1.009834976693491315e+00,1.027572447782511000e+00,1.019423556921902119e+00,1.028944817615057961e+00,1.018784064379747445e+00,1.012706699174048985e+00,1.016521673438990359e+00,1.014947910069749604e+00,1.012013906868670432e+00,1.013604797354774822e+00
1.043343333333330669e+01,1.030836038128823517e+00,1.028219364704053396e+00,1.008296795416077529e+00,1.005949569471700666e+00,1.009834606934596035e+00,1.027572462274373377e+00,1.019423028996836900e+00,1.028943903751806888e+00,1.018783690964567334e+00,1.012706397339639963e+00,1.016521528426556076e+00,1.014947895651002296e+00,1.012013868374863401e+00,1.013604570463443322e+00
1.046676666666663991e+01,1.030833418869499862e+00,1.028218716154628121e+00,1.008296905706544067e+00,1.005949203372106471e+00,1.009834222934853809e+00,1.027572453576037104e+00,1.019422493919414086e+00,1.028942988594649721e+00,1.018783310242387330e+00,1.012706086005670025e+00,1.016521367834714029e+00,1.014947859101702710e+00,1.012013809848157031e+00,1.013604330816063603e+00
1.050009999999997312e+01,1.030830814306223919e+00,1.028218066435131917e+00,1.008297008079219736e+00,1.005948827930694955e+00,1.009833827450490329e+00,1.027572424512716909e+00,1.019421953591689078e+00,1.028942074194423739e+00,1.018782923552743025e+00,1.012705766654513173e+00,1.016521193679724933e+00,1.014947803179333086e+00,1.012013733741572219e+00,1.013604080219799419e+00
1.053343333333330634e+01,1.030828226097345590e+00,1.028217417720904914e+00,1.008297104470294192e+00,1.005948446216916592e+00,1.009833424018080628e+00,1.027572378393802888e+00,1.019421410398252403e+00,1.028941162842231583e+00,1.018782532720474920e+00,1.012705441246054106e+00,1.016521008452611508e+00,1.014947731122687768e+00,1.012013642981017592e+00,1.013603820960159219e+00
1.056676666666663955e+01,1.030825656622047282e+00,1.028216772728052009e+00,1.008297197185495264e+00,1.005948061735661314e+00,1.009833016628598479e+00,1.027572318941966545e+00,1.019420867038937750e+00,1.028940256990799496e+00,1.018782139918859464e+00,1.012705112096774940e+00,1.016520815026874525e+00,1.014947646574716478e+00,1.012013540890228658e+00,1.013603555691722002e+00
1.060009999999997277e+01,1.030823108527897380e+00,1.028216134355277811e+00,1.008297288661820668e+00,1.005947678132423917e+00,1.009832609411646542e+00,1.027572250081681737e+00,1.019420326325596315e+00,1.028939359117299279e+00,1.018781747483988198e+00,1.012704781695010547e+00,1.016520616465719007e+00,1.014947553372658628e+00,1.012013430990564622e+00,1.013603287247087925e+00
1.063343333333330598e+01,1.030820586291145702e+00,1.028215507654155925e+00,1.008297383222990895e+00,1.005947301270817995e+00,1.009832208881718874e+00,1.027572177713904633e+00,1.019419792400285907e+00,1.028938472240234603e+00,1.018781359203634773e+00,1.012704454052796299e+00,1.016520417563592016e+00,1.014947457288364108e+00,1.012013318665103467e+00,1.013603020097515239e+00
1.066676666666663920e+01,1.030818197757297439e+00,1.028214973026627677e+00,1.008297533714509697e+00,1.005947009041355145e+00,1.009831902098174083e+00,1.027572166225797501e+00,1.019419318587859724e+00,1.028937636682948131e+00,1.018781018565502405e+00,1.012704173959492415e+00,1.016520270303944429e+00,1.014947421784529347e+00,1.012013262114636047e+00,1.013602803735546010e+00
1.070009999999997241e+01,1.030815782695805982e+00,1.028214420979797206e+00,1.008297673710872866e+00,1.005946704763704069e+00,1.009831581741437168e+00,1.027572147366196953e+00,1.019418842844522111e+00,1.028936809675027320e+00,1.018780675483637044e+00,1.012703890860049194e+00,1.016520118225615388e+00,1.014947379189716337e+00,1.012013199304318878e+00,1.013602583340626806e+00
1.073343333333330563e+01,1.030813406346990480e+00,1.028213900734853858e+00,1.008297834913955304e+00,1.005946443137413437e+00,1.009831311078095872e+00,1.027572167658202584e+00,1.019418400508175893e+00,1.028936019434453009e+00,1.018780354817982348e+00,1.012703631174868724e+00,1.016519995235446006e+00,1.014947375247647221e+00,1.012013170702015241e+00,1.013602390188126812e+00
1.076676666666663884e+01,1.030811054283998773e+00,1.028213388877502021e+00,1.008297997618390340e+00,1.005946182351983742e+00,1.009831039281830378e+00,1.027572181547480534e+00,1.019417963001845173e+00,1.028935238130308960e+00,1.018780039722645192e+00,1.012703375439756526e+00,1.016519871688300158e+00,1.014947365523089617e+00,1.012013138050632532e+00,1.013602198506170282e+00
1.080009999999997206e+01,1.030808745905390067e+00,1.028212909309933476e+00,1.008298180644442654e+00,1.005945961573939451e+00,1.009830813740925093e+00,1.027572230578407408e+00,1.019417556458818375e+00,1.028934490049373984e+00,1.018779745891795985e+00,1.012703141692586239e+00,1.016519774782863594e+00,1.014947390547463080e+00,1.012013136306325389e+00,1.013602032010296083e+00
1.083343333333330527e+01,1.030806457417799971e+00,1.028212431865292986e+00,1.008298359740782191e+00,1.005945733488880611e+00,1.009830577783998207e+00,1.027572265472480373e+00,1.019417148913360549e+00,1.028933745721657855e+00,1.018779453088110687e+00,1.012702907079901404e+00,1.016519671370001321e+00,1.014947402191885395e+00,1.012013123631126721e+00,1.013601861453601760e+00
1.086676666666663849e+01,1.030804105498221546e+00,1.028211904307373414e+00,1.008298504123026129e+00,1.005945463727483391e+00,1.009830296492255197e+00,1.027572268669644462e+00,1.019416716705185078e+00,1.028932991639180505e+00,1.018779137109375066e+00,1.012702648653394766e+00,1.016519541116043035e+00,1.014947382663276887e+00,1.012013081686761407e+00,1.013601665207667590e+00
1.090009999999997170e+01,1.030801820215757614e+00,1.028211403506794852e+00,1.008298655356195450e+00,1.005945201662048039e+00,1.009830020916289595e+00,1.027572258740894862e+00,1.019416289544908372e+00,1.028932241783358181e+00,1.018778826417730432e+00,1.012702392782476757e+00,1.016519406320130603e+00,1.014947351135831788e+00,1.012013029982099077e+00,1.013601467762712982e+00
1.093343333333330492e+01,1.030799557312063186e+00,1.028210905489251203e+00,1.008298801527064636e+00,1.005944933527495033e+00,1.009829737233908231e+00,1.027572232956271092e+00,1.019415859561787707e+00,1.028931493257284613e+00,1.018778513015113019e+00,1.012702132377148345e+00,1.016519261968826804e+00,1.014947304579613352e+00,1.012012965006947374e+00,1.013601263079859205e+00
1.096676666666663813e+01,1.030797310057430805e+00,1.028210406834381585e+00,1.008298941060244758e+00,1.005944657981675761e+00,1.009829444279067179e+00,1.027572191836411353e+00,1.019415426181064621e+00,1.028930746396002682e+00,1.018778196044351159e+00,1.012701866771066550e+00,1.016519107916382669e+00,1.014947243447888336e+00,1.012012887016453311e+00,1.013601050780218005e+00
1.100009999999997135e+01,1.030795077156265060e+00,1.028209907229784115e+00,1.008299074034748388e+00,1.005944375604047147e+00,1.009829142854784534e+00,1.027572136395836555e+00,1.019414989917441172e+00,1.028930001987518494e+00,1.018777875679865552e+00,1.012701596224374168e+00,1.016518944725039564e+00,1.014947168723278059e+00,1.012012796823508864e+00,1.013600831307835293e+00
1.103343333333330456e+01,1.030792858914571619e+00,1.028209407426638800e+00,1.008299201208607609e+00,1.005944087762371097e+00,1.009828834588359481e+00,1.027572068138138839e+00,1.019414551813541125e+00,1.028929261129911454e+00,1.018777552607500247e+00,1.012701321495694362e+00,1.016518773443471746e+00,1.014947081876934387e+00,1.012012695720209354e+00,1.013600605602396287e+00
1.106676666666663778e+01,1.030790656462051924e+00,1.028208908852953574e+00,1.008299323824776161e+00,1.005943796388855338e+00,1.009828521700612436e+00,1.027571989065164670e+00,1.019414113332248961e+00,1.028928525192450705e+00,1.018777227941743302e+00,1.012701043777700205e+00,1.016518595580397921e+00,1.014946984869837809e+00,1.012012585476068205e+00,1.013600375052044589e+00
1.110009999999997099e+01,1.030788471372870108e+00,1.028208413318423053e+00,1.008299443418975150e+00,1.005943503753066626e+00,1.009828206765691405e+00,1.027571901538505195e+00,1.019413676203480001e+00,1.028927795714766669e+00,1.018776903085989449e+00,1.012700764561139444e+00,1.016518412970592644e+00,1.014946880014109265e+00,1.012012468204227300e+00,1.013600141356850060e+00
1.113343333333330420e+01,1.030786305402569658e+00,1.028207922772425009e+00,1.008299561641383457e+00,1.005943212247270457e+00,1.009827892481943490e+00,1.027571808097545558e+00,1.019413242263629504e+00,1.028927074288329191e+00,1.018776579580936703e+00,1.012700485481724755e+00,1.016518227611131753e+00,1.014946769793563464e+00,1.012012346189411272e+00,1.013599906368987336e+00
1.116676666666663742e+01,1.030784160309502040e+00,1.028207439133756562e+00,1.008299680121308217e+00,1.005942924217975154e+00,1.009827581490025272e+00,1.027571711293267853e+00,1.019412813324180878e+00,1.028926362454544829e+00,1.018776258980099714e+00,1.012700208191809725e+00,1.016518041517765036e+00,1.014946656700753014e+00,1.012012221732830675e+00,1.013599671955536241e+00
1.120009999999997063e+01,1.030782037727115075e+00,1.028206964165924386e+00,1.008299800364945487e+00,1.005942641834244311e+00,1.009827276229497528e+00,1.027571613548119434e+00,1.019412391067392454e+00,1.028925661622590804e+00,1.018775942750917318e+00,1.012699934257229595e+00,1.016517856606455661e+00,1.014946543099953580e+00,1.012012097022339630e+00,1.013599439886626152e+00
1.123343333333330385e+01,1.030779939070712192e+00,1.028206499385463824e+00,1.008299923679542465e+00,1.005942366987017778e+00,1.009826978828538113e+00,1.027571517043586624e+00,1.019411976966181577e+00,1.028924973006536847e+00,1.018775632198468228e+00,1.012699665077053002e+00,1.016517674599637155e+00,1.014946431117450754e+00,1.012011974028714789e+00,1.013599211747621132e+00
1.126676666666663706e+01,1.030777865473571531e+00,1.028206046000017304e+00,1.008300051121723273e+00,1.005942101218150642e+00,1.009826691025745182e+00,1.027571423636213233e+00,1.019411572227422180e+00,1.028924297581557346e+00,1.018775328410847170e+00,1.012699401825546186e+00,1.016517496957126232e+00,1.014946322559771685e+00,1.012011854428468638e+00,1.013598988874969686e+00
1.130009999999997028e+01,1.030775817749021828e+00,1.028205604873130286e+00,1.008300183467659927e+00,1.005941845677309265e+00,1.009826414122276805e+00,1.027571334801301806e+00,1.019411177757169717e+00,1.028923636058158841e+00,1.018775032224617627e+00,1.012699145414878821e+00,1.016517324830547020e+00,1.014946218859071880e+00,1.012011739552313383e+00,1.013598772314451724e+00
1.133343333333330349e+01,1.030773798115846240e+00,1.028205178605304582e+00,1.008300323022153444e+00,1.005941603298837084e+00,1.009826151338771627e+00,1.027571253517031380e+00,1.019410795494192001e+00,1.028922989530561827e+00,1.018774745607030630e+00,1.012698897940105480e+00,1.016517160703121592e+00,1.014946122922195215e+00,1.012011632152147955e+00,1.013598564378957345e+00
1.136676666666663671e+01,1.030771899791495860e+00,1.028204837451959230e+00,1.008300516003113545e+00,1.005941443861881224e+00,1.009825981161808661e+00,1.027571237990011710e+00,1.019410472910227350e+00,1.028922394425056286e+00,1.018774506356288079e+00,1.012698698525108076e+00,1.016517050734401018e+00,1.014946092092750884e+00,1.012011584482284343e+00,1.013598408780451710e+00
1.140009999999996992e+01,1.030769979471398923e+00,1.028204480252640218e+00,1.008300699626907715e+00,1.005941274048519851e+00,1.009825799286647285e+00,1.027571219691987503e+00,1.019410149948424271e+00,1.028921808058798515e+00,1.018774266930083217e+00,1.012698498754045273e+00,1.016516939530985875e+00,1.014946058543169549e+00,1.012011534757760289e+00,1.013598252239913622e+00
1.143343333333330314e+01,1.030768003016903522e+00,1.028204082055507396e+00,1.008300857136538387e+00,1.005941075563526965e+00,1.009825586983588153e+00,1.027571185358279404e+00,1.019409812484001421e+00,1.028921220777861523e+00,1.018774012854083200e+00,1.012698284457724807e+00,1.016516813396624919e+00,1.014946009068863564e+00,1.012011469718072210e+00,1.013598080823593373e+00
1.146676666666663635e+01,1.030766091054905242e+00,1.028203713578551781e+00,1.008301026383925825e+00,1.005940893176704432e+00,1.009825390433826131e+00,1.027571151311264197e+00,1.019409487190914954e+00,1.028920644451394972e+00,1.018773769957584951e+00,1.012698079513890015e+00,1.016516692326049354e+00,1.014945960556836058e+00,1.012011406665552560e+00,1.013597916586767012e+00
1.150009999999996957e+01,1.030764205025928471e+00,1.028203353496280448e+00,1.008301196510027253e+00,1.005940713907247153e+00,1.009825196414433135e+00,1.027571113984339757e+00,1.019409166392175603e+00,1.028920075624367714e+00,1.018773530713875441e+00,1.012697877128477808e+00,1.016516571109398637e+00,1.014945909206289576e+00,1.012011341513946894e+00,1.013597753512722299e+00
1.153343333333330278e+01,1.030762338473862227e+00,1.028202997978526101e+00,1.008301365373275971e+00,1.005940535254973067e+00,1.009825002358762269e+00,1.027571072449663614e+00,1.019408848558820857e+00,1.028919513528603336e+00,1.018773293648293388e+00,1.012697675938472264e+00,1.016516448606698431e+00,1.014945854057203389e+00,1.012011273278265122e+00,1.013597590343513488e+00
1.156676666666663600e+01,1.030760489163506488e+00,1.028202645476734789e+00,1.008301531970904774e+00,1.005940356038627526e+00,1.009824807039831240e+00,1.027571025885631650e+00,1.019408532853883997e+00,1.028918957639312515e+00,1.018773057919692526e+00,1.012697475117028789e+00,1.016516324001558003e+00,1.014945794293011572e+00,1.012011201151080231e+00,1.013597426255073986e+00
1.160009999999996921e+01,1.030758655968072146e+00,1.028202295126660726e+00,1.008301695708647028e+00,1.005940175558268423e+00,1.009824609735205936e+00,1.027570973670916876e+00,1.019408218738760086e+00,1.028918407609534347e+00,1.018772822950096746e+00,1.012697274082894339e+00,1.016516196695088858e+00,1.014945729302785038e+00,1.012011124525739936e+00,1.013597260658229304e+00
1.163343333333330243e+01,1.030756838381372109e+00,1.028201946589818450e+00,1.008301856361589088e+00,1.005939993561181023e+00,1.009824410199170686e+00,1.027570915533129181e+00,1.019407905997241848e+00,1.028917863319838810e+00,1.018772588463591200e+00,1.012697072557376066e+00,1.016516066406616181e+00,1.014945658820771035e+00,1.012011043126723076e+00,1.013597093277155636e+00
1.166676666666663564e+01,1.030755036317506645e+00,1.028201599920332443e+00,1.008302014005226566e+00,1.005939810169066417e+00,1.009824208589171324e+00,1.027570851554199693e+00,1.019407594698542585e+00,1.028917324863980465e+00,1.018772354455976137e+00,1.012696870540653826e+00,1.016515933164495733e+00,1.014945582929002166e+00,1.012010957010194501e+00,1.013596924132555088e+00
1.170009999999996886e+01,1.030753249973535457e+00,1.028201255443422113e+00,1.008302168933741916e+00,1.005939625787220182e+00,1.009824005371271038e+00,1.027570782115865722e+00,1.019407285133383079e+00,1.028916792505203404e+00,1.018772121134673192e+00,1.012696668253758148e+00,1.016515797250719944e+00,1.014945502002572164e+00,1.012010866510244522e+00,1.013596753484530266e+00
1.173343333333330207e+01,1.030751479740123822e+00,1.028200913671882155e+00,1.008302321596093565e+00,1.005939441029954473e+00,1.009823801240848695e+00,1.027570707836485520e+00,1.019406977756867061e+00,1.028916266632142085e+00,1.018771888865068753e+00,1.012696466084560321e+00,1.016515659143609751e+00,1.014945416647258014e+00,1.012010772178983720e+00,1.013596581776441852e+00
1.176676666666663529e+01,1.030749726134190913e+00,1.028200575239604841e+00,1.008302472542536021e+00,1.005939256654763803e+00,1.009823597051504152e+00,1.027570629507810418e+00,1.019406673136795449e+00,1.028915747717218387e+00,1.018771658122509916e+00,1.012696264538511137e+00,1.016515519463041750e+00,1.014945327637420069e+00,1.012010674727548132e+00,1.013596409582364855e+00
1.180009999999996850e+01,1.030747989741678916e+00,1.028200240843376578e+00,1.008302622377353241e+00,1.005939073501611825e+00,1.009823393748860543e+00,1.027570548033853948e+00,1.019406371905933861e+00,1.028915236277799350e+00,1.018771429448400712e+00,1.012696064193153278e+00,1.016515378918678936e+00,1.014945235856078209e+00,1.012010574969516741e+00,1.013596237557906621e+00
1.183343333333330172e+01,1.030746271168500039e+00,1.028199911192708260e+00,1.008302771717881852e+00,1.005938892438324794e+00,1.009823192310544071e+00,1.027570464373953607e+00,1.019406074719205302e+00,1.028914732841244239e+00,1.018771203411154014e+00,1.012695865657337047e+00,1.016515238262634346e+00,1.014945142239192633e+00,1.012010473768552909e+00,1.013596066395600070e+00
1.186676666666663493e+01,1.030744570999213572e+00,1.028199586967697421e+00,1.008302921159946353e+00,1.005938714312929694e+00,1.009822993693434867e+00,1.027570379491573371e+00,1.019405782216477485e+00,1.028914237914552388e+00,1.018770980572444751e+00,1.012695669535702114e+00,1.016515098247541715e+00,1.014945047725618554e+00,1.012010371991560520e+00,1.013595896785663975e+00
1.190009999999996815e+01,1.030742889763278658e+00,1.028199268784861786e+00,1.008303071249741834e+00,1.005938539913566743e+00,1.009822798789020259e+00,1.027570294310028887e+00,1.019405494991430627e+00,1.028913751959084744e+00,1.018770761459094398e+00,1.012695476398875805e+00,1.016514959590796074e+00,1.014944953213890111e+00,1.012010270468368889e+00,1.013595729382764432e+00
1.193343333333330136e+01,1.030741227908814173e+00,1.028198957170880945e+00,1.008303222462101578e+00,1.005938369936281385e+00,1.009822608387290099e+00,1.027570209675414237e+00,1.019405213566598967e+00,1.028913275370502811e+00,1.018770546540478605e+00,1.012695286759299096e+00,1.016514822945016938e+00,1.014944859526095478e+00,1.012010169958114547e+00,1.013595564778776437e+00
1.196676666666663458e+01,1.030739585783819301e+00,1.028198652544177083e+00,1.008303375185095829e+00,1.005938204960981297e+00,1.009822423149561166e+00,1.027570126327313149e+00,1.019404938374775638e+00,1.028912808464077289e+00,1.018770336211567873e+00,1.012695101052854429e+00,1.016514688875078898e+00,1.014944767379401647e+00,1.012010071122803057e+00,1.013595403481820423e+00
1.200009999999996779e+01,1.030737963624779541e+00,1.028198355204217318e+00,1.008303529710880886e+00,1.005938045435731620e+00,1.009822243590493329e+00,1.027570044877846422e+00,1.019404669746911907e+00,1.028912351465443242e+00,1.018770130781727623e+00,1.012694919626485390e+00,1.016514557842065791e+00,1.014944677365752224e+00,1.012009974508522703e+00,1.013595245901842912e+00
1.203343333333330101e+01,1.030736361552172520e+00,1.028198065327966537e+00,1.008303686232353336e+00,1.005937891669042239e+00,1.009822070068959965e+00,1.027569965798921459e+00,1.019404407906216559e+00,1.028911904506556230e+00,1.018769930468979901e+00,1.012694742731526931e+00,1.016514430193926399e+00,1.014944589939602348e+00,1.012009880534145756e+00,1.013595092342506998e+00
1.206676666666663422e+01,1.030734779572212600e+00,1.028197782972758878e+00,1.008303844845019004e+00,1.005937743829526276e+00,1.009821902787140457e+00,1.027569889417258908e+00,1.019404152967955168e+00,1.028911467626424381e+00,1.018769735399262633e+00,1.012694570522306048e+00,1.016514306162416448e+00,1.014944505413258424e+00,1.012009789487102518e+00,1.013594942998946369e+00
1.210009999999996744e+01,1.030733217583950534e+00,1.028197508084625289e+00,1.008304005553320781e+00,1.005937601952099802e+00,1.009821741796941952e+00,1.027569815916576701e+00,1.019403904944309325e+00,1.028911040776055330e+00,1.018769545610131111e+00,1.012694403059457571e+00,1.016514185865748043e+00,1.014944423959208475e+00,1.012009701525636851e+00,1.013594797960818861e+00
1.213343333333330065e+01,1.030731675390717195e+00,1.028197240510991151e+00,1.008304168280546698e+00,1.005937465949638954e+00,1.009821587012589728e+00,1.027569745345979557e+00,1.019403663753445821e+00,1.028910623826895909e+00,1.018769361058142087e+00,1.012694240317192129e+00,1.016514069316117652e+00,1.014944345618503441e+00,1.012009616686656788e+00,1.013594657219848649e+00
1.216676666666663387e+01,1.030730152714791181e+00,1.028196980016570672e+00,1.008304332881380549e+00,1.005937335628921181e+00,1.009821438228097001e+00,1.027569677633489054e+00,1.019403429231873659e+00,1.028910216581977233e+00,1.018769181629117559e+00,1.012694082193688283e+00,1.016513956431197796e+00,1.014944270314139807e+00,1.012009534898193674e+00,1.013594520680973776e+00
1.220009999999996708e+01,1.030728649214193604e+00,1.028196726301301434e+00,1.008304499156163603e+00,1.005937210709610063e+00,1.009821295138257691e+00,1.027569612603527860e+00,1.019403201149136295e+00,1.028909818788939390e+00,1.018769007150455819e+00,1.012693928523759057e+00,1.016513847048609476e+00,1.014944197868281384e+00,1.012009455995380502e+00,1.013594388176167760e+00
1.223343333333330030e+01,1.030727164500513604e+00,1.028196479019186205e+00,1.008304666865953880e+00,1.005937090845043125e+00,1.009821157361782129e+00,1.027569549997115583e+00,1.019402979223871686e+00,1.028909430154117510e+00,1.018768837404652627e+00,1.012693779092910695e+00,1.016513740942353472e+00,1.014944128022089442e+00,1.012009379738813442e+00,1.013594259479969839e+00
1.226676666666663351e+01,1.030725698156782055e+00,1.028196237797033952e+00,1.008304835747571016e+00,1.005936975643667353e+00,1.009821024465287431e+00,1.027569489493575183e+00,1.019402763140334622e+00,1.028909050356912491e+00,1.018768672143251397e+00,1.012693633651978509e+00,1.016513637840231299e+00,1.014944060457005248e+00,1.012009305834211892e+00,1.013594134325812801e+00
1.230009999999996673e+01,1.030724249754539912e+00,1.028196002252221852e+00,1.008305005527910581e+00,1.005936864690065491e+00,1.009820895986954126e+00,1.027569430732607536e+00,1.019402552564575126e+00,1.028908679063750498e+00,1.018768511100522467e+00,1.012693491931596412e+00,1.016513537441349868e+00,1.014943994816349448e+00,1.012009233952336329e+00,1.013594012422314616e+00
1.233343333333329994e+01,1.030722818869387547e+00,1.028195772008769771e+00,1.008305175936966336e+00,1.005936757564684703e+00,1.009820771458837863e+00,1.027569373335717184e+00,1.019402347159587219e+00,1.028908315941060803e+00,1.018768354006301946e+00,1.012693353655881090e+00,1.016513439432928934e+00,1.014943930726256882e+00,1.012009163748261331e+00,1.013593893468813789e+00
1.236676666666663316e+01,1.030721405094447096e+00,1.028195546711147434e+00,1.008305346719069684e+00,1.005936653861479568e+00,1.009820650426936250e+00,1.027569316926077114e+00,1.019402146598806791e+00,1.028907960666737287e+00,1.018768200597438556e+00,1.012693218554744368e+00,1.016513343505690115e+00,1.014943867815054634e+00,1.012009094879175564e+00,1.013593777169487398e+00
1.240009999999996637e+01,1.030720008051422054e+00,1.028195326035523438e+00,1.008305517642130056e+00,1.005936553203015338e+00,1.009820532468470811e+00,1.027569261146189294e+00,1.019401950577634386e+00,1.028907612939812477e+00,1.018768050627601562e+00,1.012693086374540696e+00,1.016513249367390292e+00,1.014943805730464055e+00,1.012009027020162044e+00,1.013593663245677234e+00
1.243343333333329959e+01,1.030718627398986786e+00,1.028195109698190057e+00,1.008305688504631092e+00,1.005936455252553152e+00,1.009820417205828047e+00,1.027569205672723696e+00,1.019401758822596760e+00,1.028907272488037039e+00,1.018767903875099412e+00,1.012692956886659834e+00,1.016513156754009106e+00,1.014943744154022331e+00,1.012008959877391145e+00,1.013593551445975072e+00
1.246676666666663280e+01,1.030717262838501513e+00,1.028194897461189417e+00,1.008305859140420591e+00,1.005936359723032414e+00,1.009820304317027961e+00,1.027569150228285322e+00,1.019401571098117687e+00,1.028906939073334526e+00,1.018767760148717949e+00,1.012692829894058288e+00,1.016513065438483521e+00,1.014943682812492476e+00,1.012008893198540926e+00,1.013593441554005548e+00
1.250009999999996602e+01,1.030715914117108278e+00,1.028194689135212725e+00,1.008306029421323968e+00,1.005936266382856381e+00,1.009820193542593003e+00,1.027569094589854792e+00,1.019401387210802756e+00,1.028906612495077866e+00,1.018767619291469639e+00,1.012692705235582524e+00,1.016512975236791849e+00,1.014943621486012137e+00,1.012008826780210757e+00,1.013593333393729257e+00
